Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1089,2012-03-07,37.286781311035156,37.870459582109845,36.668768065251115,37.76745698640811,15488701
1090,2012-03-09,37.8189582824707,38.024963480206054,37.458452679073446,37.458452679073446,3852720
1091,2012-03-12,38.059295654296875,38.40263607296374,37.71595523563001,38.11079578572641,5124092
1092,2012-03-13,38.23097610473633,38.50564665050608,37.76746548400287,38.23097610473633,9731037
1093,2012-03-14,38.66014099121094,38.93481146059171,38.2996330896159,38.539970914537186,4398722
1094,2012-03-15,37.887638092041016,38.900492199518624,37.68163284070485,38.55715166624302,4513645
1095,2012-03-16,37.012115478515625,38.4541451050039,36.823277738855154,37.939134357799034,3682825
1096,2012-03-19,37.02928924560547,37.235292182349035,36.18810301984761,37.149457043265755,3294232
1097,2012-03-20,36.891937255859375,37.35544775773322,36.56576432007932,37.02927482195316,3413743
1098,2012-03-21,37.33828353881836,37.56145390166684,36.634435145211405,36.87477299637741,3430274
1099,2012-03-22,36.47993469238281,37.3211183883705,36.15375937919689,37.08078052214925,3948023
1100,2012-03-23,36.977779388427734,37.14944963234791,36.29109841274702,36.60010392043266,3647743
1101,2012-03-26,36.3769416809082,36.90912002192136,36.136603751284355,36.73744973955758,4778733
1102,2012-03-27,36.30826187133789,36.78893756957189,35.98208658136505,36.73743743348484,5834802
1103,2012-03-28,36.462764739990234,36.70310258997706,36.13659177726336,36.47993222822353,4875221
1104,2012-03-29,36.32542419433594,36.5657643531106,36.05075371875277,36.46276176055378,12199593
1105,2012-03-30,37.132286071777344,37.54429656352794,36.32543490859718,36.32543490859718,8544753
1106,2012-04-02,37.286781311035156,37.544286636076315,36.96060603657529,37.11511109434105,8676278
1107,2012-04-03,37.80180358886719,37.93913887309596,37.252457795097996,37.475628214076515,3566758
1108,2012-04-04,38.059295654296875,38.21379837701171,37.509950053059406,37.78462285367814,3850338
1109,2012-04-09,37.664466857910156,38.059309884058216,37.269626160189205,37.80180447378096,4475284
1110,2012-04-10,37.904788970947266,38.21379673149708,37.458448308641096,37.66445115391484,4598397
1111,2012-04-11,38.35114288330078,38.45414549948376,37.4412914852759,37.4412914852759,4023851
1112,2012-04-12,38.368309020996094,39.072155161833635,38.14513863415883,38.33397404067034,5102969
1113,2012-04-13,38.45414352416992,38.90048661908385,37.95630028802337,38.45414352416992,6602489
1114,2012-04-16,38.402645111083984,38.71165062923858,38.196639880029736,38.43697776397517,4350870
1115,2012-04-17,39.00349044799805,39.10649073367985,38.1108042302929,38.16230437313381,9477019
1116,2012-04-18,39.08931350708008,39.56998911999432,38.86614085732087,39.037811051708246,4441325
1117,2012-04-19,39.36399459838867,39.48416469832121,38.90048634527746,38.969153975913194,2496045
1118,2012-04-20,39.08931350708008,39.6043240902422,38.900475827568755,39.20948357452165,2778756
1119,2012-04-23,38.024967193603516,39.312493984119214,37.83612946530922,38.95198601708949,3854809
1120,2012-04-24,37.767459869384766,38.28247055878038,37.509954524686954,38.145135306312156,3169871
1121,2012-04-25,37.23529052734375,37.92197160948891,36.97778512153932,37.69880118916255,3380361
1122,2012-04-26,37.1151123046875,38.04213103938103,36.823271995419894,37.544287860418436,4377198
1123,2012-04-27,37.166622161865234,37.76746809705484,36.994951894668205,37.14945466946013,1965594
1124,2012-04-30,38.19663619995117,38.47130903875105,37.115114662183174,37.115114662183174,3199398
1125,2012-05-02,37.630123138427734,38.40263914216899,37.458452915374124,38.04213120807112,3811572
1126,2012-05-03,37.303951263427734,37.59579160067899,37.132281024674434,37.42412136192569,1452253
1127,2012-05-04,36.651607513427734,37.28678836676082,36.42843479243895,37.1151181175818,5666533
1128,2012-05-07,36.32542419433594,36.73743456456321,35.43274049183813,36.53142937944957,4565509
1129,2012-05-08,36.30826187133789,36.78893756957189,36.06792169379444,36.32542703108261,2959419
1130,2012-05-09,35.79325485229492,36.47993582186016,35.621584609903614,36.06792537737967,2412310
1131,2012-05-10,35.192413330078125,36.17093243494053,35.02074306658364,35.758924268239156,3946438
1132,2012-05-11,34.79755783081055,35.36407089395766,34.40271729793545,35.19240069211177,3389145
1133,2012-05-14,34.76323318481445,34.9520685875458,34.40272521231763,34.67739806414505,2233766
1134,2012-05-15,35.32973861694336,35.484241344703904,34.368384947595274,34.711725377474856,3494080
1135,2012-05-16,35.8962516784668,36.15375701725806,34.67739493759598,35.123735662093004,4435353
1136,2012-05-17,35.964927673339844,36.668776183294874,35.655919817823886,36.0507628006898,4208594
1137,2012-05-18,36.08510208129883,36.44561014805829,35.20958315586221,35.65592636573453,4935351
1138,2012-05-21,35.690250396728516,36.35976384176932,35.449912535486504,36.01642337473029,1491370
1139,2012-05-22,35.60441970825195,35.896257744476415,35.3984144710361,35.827590108213414,2362045
1140,2012-05-23,35.57008743286133,36.03359808765765,35.106579106492035,35.67309005930796,3087547
1141,2012-05-24,36.170921325683594,36.32542404969047,35.17523503459373,35.84474839090769,2135683
1142,2012-05-25,35.74174499511719,36.05075276460923,35.62157724733656,35.87908255770016,1446600
1143,2012-05-28,36.53142547607422,36.85760070572343,35.53573928740846,35.53573928740846,890739
1144,2012-05-29,36.85760498046875,37.16661043253423,36.325424525995224,36.97777273252697,5201353
1145,2012-05-30,36.42842102050781,36.96059905745579,36.20525071231635,36.82326384140349,4048557
1146,2012-05-31,36.44559860229492,36.737438927796155,36.067923160872915,36.10225813861184,8033660
1147,2012-06-01,35.58724594116211,36.35976195184576,35.364075580557405,36.22242670353924,3787828
1148,2012-06-04,35.72459030151367,35.86192791327646,35.05507672050454,35.36408460065054,3267896
1149,2012-06-05,36.3769416809082,36.80611738681765,35.87909832773869,36.01643362225882,12393979
1150,2012-06-06,37.647300720214844,38.14514639408219,36.394108609786805,36.394108609786805,9494285
1151,2012-06-07,37.09795379638672,38.02497275546654,36.90911604047137,37.64729724363585,4231838
1152,2012-06-08,36.7374382019043,37.252448887252875,36.30826263078049,37.01211103310884,3997879
1153,2012-06-11,36.823280334472656,37.25245598739532,36.73744520388812,37.08078572622625,2205393
1154,2012-06-12,36.960609436035156,37.13227966851866,36.411263760717304,36.703104087309896,3376544
1155,2012-06-13,36.943450927734375,37.166621338777404,36.61727556454185,36.90911594368454,2496726
1156,2012-06-14,36.29111099243164,37.11512984593637,36.05077303331974,36.75462174305477,6671985
1157,2012-06-15,36.4112663269043,36.65160653206111,36.20526343046138,36.462768797335066,10286920
1158,2012-06-18,36.754608154296875,36.90911090457331,36.291097575040915,36.565770424658275,3027005
1159,2012-06-19,37.33828353881836,37.73312412798919,36.60010016857635,36.75460523500764,9746993
1160,2012-06-20,37.21812057495117,37.733131352524246,37.08078529896911,37.20095541177359,8882639
1161,2012-06-21,37.681640625,37.73314078425947,36.70311897165018,36.90912426554303,4083003
1162,2012-06-22,37.784629821777344,38.007800203696554,37.33828672951227,37.424121850008376,7332263
1163,2012-06-25,37.02928924560547,37.921973295015256,36.82328398043473,37.64730038426333,5097127
1164,2012-06-26,37.7159538269043,37.76745395641025,36.84043532631998,36.84043532631998,1992235
1165,2012-06-27,37.69879913330078,38.248142572002834,37.45846123334195,37.76746677208517,5727518
1166,2012-06-28,37.664466857910156,38.04214239102098,37.321126310873815,37.767469487706485,3083553
1167,2012-06-29,38.98632049560547,39.34682845800611,37.870463958153294,37.88763144749172,7486892
1168,2012-07-02,38.66014099121094,39.123651483036866,38.55713840098004,39.003481406363115,2634447
1169,2012-07-03,38.33397674560547,38.969157627464774,38.14514132576929,38.900489990394625,4091332
1170,2012-07-04,38.797481536865234,38.93481679035536,38.213803216892394,38.385473447968316,3061761
1171,2012-07-05,39.24382781982422,39.41549807515606,38.625816763371084,38.797487018702924,2830305
1172,2012-07-06,38.797481536865234,39.31249223009301,38.471308563506284,39.140821999017085,3797719
1173,2012-07-09,38.72882080078125,38.79748843974372,38.48848290019916,38.7459882926286,2397364
1174,2012-07-10,38.84897994995117,39.05498514946641,38.36830425565084,38.41980439131644,3199920
1175,2012-07-11,39.020652770996094,39.31249310166599,38.694479790405765,38.694479790405765,2903254
1176,2012-07-12,38.608642578125,39.003485493985856,38.48847481728371,39.003485493985856,2728401
1177,2012-07-13,38.4713134765625,38.79748649157603,38.36831085907748,38.66015122054723,1672753
1178,2012-07-16,38.67731475830078,38.866152494352576,38.14513885910035,38.36830924725364,3148848
1179,2012-07-17,38.539981842041016,38.814654717727876,38.419811731294615,38.72881958960241,2407572
1180,2012-07-18,38.179473876953125,38.64298450067151,38.024971111855955,38.48848173557434,2516255
1181,2012-07-19,38.45414352416992,38.72881637707285,38.282473282158925,38.43697603428349,2171498
1182,2012-07-20,38.19663619995117,38.625811782942684,38.04213345575953,38.21380368895614,1581366
1183,2012-07-23,37.52712631225586,38.11080469474862,37.44129118752379,37.990634588753004,2728477
1184,2012-07-24,38.093631744384766,38.57430977104775,37.389783356774764,37.475618469204605,8366909
1185,2012-07-25,38.024967193603516,38.24813757258892,37.269618608852966,37.99063221448578,6131518
1186,2012-07-26,38.368309020996094,38.625814388159114,37.83613079650719,38.093636163670205,10181302
1187,2012-07-27,39.2609977722168,39.48416817353201,38.48848162061153,38.90048976911563,4785341
1188,2012-07-30,40.5656852722168,40.685855369152044,39.140823240464236,39.2953283160743,10354713
1189,2012-07-31,40.840354919433594,41.44120066596766,40.56567978404933,40.582849599490416,13034800
1190,2012-08-01,40.85751724243164,41.02918744381285,40.376841609934715,40.68584704105044,5116745
1191,2012-08-02,40.54851531982422,40.94335588579459,40.47984537058909,40.54851531982422,5172210
1192,2012-08-03,40.617183685302734,40.87468902913835,40.06784267726916,40.29101304388943,3992386
1193,2012-08-06,41.355369567871094,41.57853993541644,40.72018878573973,40.84035887806507,3989076
1194,2012-08-07,40.703025817871094,41.49271180256863,40.44552042963677,41.28670656061041,5499481
1195,2012-08-08,40.840354919433594,40.960520343258345,40.617179916667446,40.771684971374384,5783459
1196,2012-08-09,40.874691009521484,41.286701442361625,40.634355471075764,40.891860827387546,4304923
1197,2012-08-10,41.0463752746582,41.73306111635101,40.58286920037642,40.84037464469067,4906011
1198,2012-08-13,41.16653060913086,41.286700704633084,40.54851962776677,40.85752511844881,2775124
1199,2012-08-14,41.21803283691406,41.50987318167963,40.73735708739904,40.73735708739904,3520379
1200,2012-08-16,41.23521041870117,42.059226809700775,40.77169974349693,41.20087543223155,3368688
1201,2012-08-17,40.394020080566406,41.54421174027604,39.91334428964629,41.32104133629746,4100386
1202,2012-08-21,41.0463752746582,41.286715552093426,40.01635349740123,40.188023793610725,2904667
1203,2012-08-22,40.840354919433594,41.06352526534716,40.582849599490416,40.703015023315174,1988035
1204,2012-08-23,40.325347900390625,40.94335886100488,40.10217287758543,40.94335886100488,4652302
1205,2012-08-24,40.20518493652344,40.634360584382584,39.89617940143561,40.17084995332394,5080546
1206,2012-08-27,40.617183685302734,40.754523594164134,40.085007837450334,40.102172997631506,1296282
1207,2012-08-28,41.71586990356445,42.23088052813062,40.582848392259855,40.685848654432114,4356311
1208,2012-08-29,40.874691009521484,42.19655276995926,40.61718565320971,41.88754727375578,6345767
1209,2012-08-30,41.80171585083008,42.23089148262806,40.58285891926529,40.84036429834408,9698034
1210,2012-08-31,41.01203536987305,41.78455152253277,40.78886031139947,41.78455152253277,6414695
1211,2012-09-03,41.73303985595703,41.887540249724324,41.21802457284205,41.23519438782894,3891463
1212,2012-09-04,42.55706787109375,42.81457325649902,41.544211492424836,41.544211492424836,8607402
1213,2012-09-05,42.57787322998047,43.185136949497725,42.421717819466586,42.68197369925969,5181748
1214,2012-09-06,42.02267074584961,42.56053115558578,41.398053646876086,42.56053115558578,2059057
1215,2012-09-07,42.30028533935547,42.629944834989566,42.16148307520332,42.5084910888824,1292419
1216,2012-09-10,42.317623138427734,42.68197953733704,41.98796376296069,42.10941746479569,2343064
1217,2012-09-11,41.970619201660156,42.300273901559756,41.710363261772834,42.074719694976636,1345773
1218,2012-09-12,42.12677001953125,42.30027397977696,41.69301011891698,42.16147175289962,2846913
1219,2012-09-13,42.04001235961914,42.5431756589906,41.814458183092306,41.88386164045234,2572173
1220,2012-09-14,41.64095687866211,42.62993032228619,41.2592472522428,42.334972669753284,13519349
1221,2012-09-17,40.808143615722656,42.022671391353924,40.582589398710404,41.91856618662772,12665195
1222,2012-09-18,40.82550048828125,41.571566761881236,40.59994622509018,40.8428537125866,8408810
1223,2012-09-20,40.51318359375,41.01634695443391,40.25292765682993,40.25292765682993,6301939
1224,2012-09-21,41.72771453857422,41.98797049569718,40.68669071008238,40.68669071008238,8707245
1225,2012-09-24,40.98164367675781,42.16146960500374,40.773437993750676,41.710361213984854,7593484
1226,2012-09-25,40.738739013671875,41.38070461855438,40.11412662905962,41.22454916910321,11733607
1227,2012-09-26,40.599937438964844,40.92959685685536,40.35703000403538,40.599937438964844,9302273
1228,2012-09-27,40.51318359375,41.0683972004987,40.27027616998617,40.63463730563192,12478679
1229,2012-09-28,41.81446075439453,41.883864216022396,40.773437069551306,40.773437069551306,8847242
1230,2012-10-01,41.658302307128906,41.98796166613317,41.22454246980512,41.658302307128906,5138030
1231,2012-10-03,40.82550048828125,41.98797825284729,40.70404674453304,41.640970245908015,12133968
1232,2012-10-04,40.94694900512695,41.29395696777046,40.4264370611617,41.05104951128132,7257841
1233,2012-10-05,41.01634216308594,41.32864830958858,40.94693870537622,41.207194611894344,11584935
1234,2012-10-08,41.18985366821289,41.45010962254554,40.61728680340393,40.946946228197184,6807880
1235,2012-10-09,41.710357666015625,41.81445814536624,40.89488822245078,41.328648064070855,5205666
1236,2012-10-10,41.45010757446289,41.86651425686232,40.94694420497623,41.57155658187346,7436554
1237,2012-10-11,41.34600067138672,41.84916402015431,41.15514820480368,41.64095833422993,5476615
1238,2012-10-12,41.623619079589844,41.779769848817885,39.90592767190229,41.29395961133562,2847441
1239,2012-10-15,41.241905212402344,41.970622848728546,41.10310297372034,41.502161174904806,7208908
1240,2012-10-16,41.15514373779297,41.536853336123954,41.03369004197009,41.328647672798375,4006297
1241,2012-10-17,41.55420684814453,41.64095882608806,41.12044695842686,41.432753137704374,2639928
1242,2012-10-18,41.849159240722656,41.95325971849795,41.43274791643062,41.64095357857664,2525746
1243,2012-10-19,41.43276596069336,41.81447572309912,41.29396369434513,41.64097171351445,3153069
1244,2012-10-22,41.15514373779297,41.36334940111855,40.92958956360503,41.103093498610434,4657141
1245,2012-10-23,40.75609588623047,41.17250261108882,40.70404092735111,40.99899863241534,3935245
1246,2012-10-25,40.49583435058594,40.94694275047695,40.28762866348393,40.87753928591095,12050023
1247,2012-10-29,39.88857650756836,40.09677751938575,39.61096731415067,39.61096731415067,2123473
1248,2012-10-30,39.281307220458984,40.027375693370224,39.14250498765131,39.94062370954089,2570824
1249,2012-10-31,39.55891036987305,39.73241432143744,39.2292533325603,39.43745666245879,1852024
1250,2012-11-01,40.58259201049805,40.73874276774227,40.01002511414591,40.01002511414591,4524439
1251,2012-11-02,40.94694900512695,41.05104951128132,40.634642780067146,40.8081467613889,4726469
1252,2012-11-05,40.617286682128906,40.94694610593786,40.53053469761038,40.91224437081117,3632141
1253,2012-11-06,41.519500732421875,41.60625270120698,40.42642686704869,40.84283819985539,4718509
1254,2012-11-07,41.64095687866211,41.849162557308624,41.29394898311652,41.467452930889316,4694784
1255,2012-11-08,41.241905212402344,41.39805596594589,41.01635098621952,41.276606948721984,3005197
1256,2012-11-09,41.48480987548828,41.953271571016415,41.08575165581497,41.18985686959719,5518512
1257,2012-11-12,41.64095687866211,41.9012128003213,41.519503173901995,41.519503173901995,5986709
1258,2012-11-15,41.60626220703125,41.745064447480594,41.17250226400417,41.32865772613256,11277862
1259,2012-11-16,41.32865524291992,41.62361292777527,41.05104607210465,41.57155797246243,7952790
1260,2012-11-19,41.658302307128906,41.77975600289866,41.18984544809558,41.3286476547201,4682624
1261,2012-11-20,42.36967468261719,42.491128388185636,41.67565888690701,41.69300739916143,5826060
1262,2012-11-21,41.675655364990234,42.491124797355354,41.415399463592564,42.36967110205069,8050611
1263,2012-11-22,41.32865524291992,41.86651565731778,41.189853010810445,41.72771342520829,3266009
1264,2012-11-23,41.55420684814453,41.987966737862195,41.24190066886701,41.467454870200996,2809752
1265,2012-11-26,41.77976608276367,41.84916955611807,41.311304404112946,41.64096384265146,2935121
1266,2012-11-27,41.137794494628906,41.970617228389656,41.033694006206765,41.81446178916054,7105541
1267,2012-11-29,40.9122428894043,41.311301062420604,40.56523496389513,41.12044858602904,15583782
1268,2012-11-30,40.9122428894043,41.2419023012765,40.70403719277955,41.01634809101478,9986088
1269,2012-12-03,41.276607513427734,41.32865776532102,40.79079261149947,40.998998325669206,5791740
1270,2012-12-04,41.797119140625,41.987971631706884,41.18985522424153,41.27660721229631,8486828
1271,2012-12-05,41.69301223754883,42.07472191080521,41.29395405002477,41.90121794174289,7991825
1272,2012-12-06,41.658302307128906,41.84915945950864,41.17249223064536,41.81445773120365,3888336
1273,2012-12-07,41.18985366821289,41.797117561655746,40.981647963427484,41.7450626055121,3172271
1274,2012-12-10,41.137794494628906,41.34600017806909,40.946942030323015,41.22454647051266,2674532
1275,2012-12-11,40.7734489440918,41.36336441994365,40.7040454622514,41.293960938103254,5034484
1276,2012-12-12,40.68669128417969,41.068400967998656,40.53053582506395,40.92959873022717,6283865
1277,2012-12-13,41.03369140625,41.20719534702403,40.808137224562884,40.91223770638906,7727857
1278,2012-12-14,40.33967590332031,41.016343159341375,40.16617196142728,41.016343159341375,6097530
1279,2012-12-17,40.374385833740234,40.66934353618842,40.062079616217225,40.35703261206881,3910978
1280,2012-12-18,40.63463592529297,40.91224036593919,40.28762802118723,40.599934193563215,4553554
1281,2012-12-19,40.32234191894531,40.84285393215244,39.992682427941865,40.79079896555385,6136261
1282,2012-12-20,40.183528900146484,40.56523859368128,40.07942839581729,40.56523859368128,2121800
1283,2012-12-21,39.801815032958984,40.166171423415655,39.73241157449315,40.114121182864075,3053451
1284,2012-12-24,39.69771957397461,40.23558474241041,39.50686707631474,39.83652181832694,2156093
1285,2012-12-26,40.0100212097168,40.3223321069213,39.76711848661975,39.83651724753482,2963625
1286,2012-12-27,39.36805725097656,40.25292791279115,39.2466058916204,40.02737370734538,7464142
1287,2012-12-28,39.385414123535156,40.044728327146615,38.96900502897537,39.6977203561304,6441596
1288,2012-12-31,39.81917190551758,39.905923893518285,39.350710228994444,39.38541196551404,1528669
1289,2013-01-01,39.506858825683594,40.11412263617593,39.45480622994838,39.95796720226817,6397127
1290,2013-01-02,39.24660873413086,39.83651941366858,39.17720526284574,39.59361667736356,10823940
1291,2013-01-03,39.6109733581543,39.81917910833727,39.26396534338181,39.48951961166444,7768126
1292,2013-01-04,39.88857650756836,39.95797527597526,39.40276394903493,39.73242104210861,7374977
1293,2013-01-07,39.69771957397461,39.95797554710901,39.40276421640131,39.905925293801474,5751436
1294,2013-01-08,40.409088134765625,40.51318863986144,39.55891675229538,39.576265267612456,7147399
1295,2013-01-09,40.09677505493164,40.58258993690396,39.94062430566604,40.513186466166076,8208348
1296,2013-01-10,39.52421188354492,40.49583691604248,39.38540965221564,40.14882898442113,5482985
1297,2013-01-11,39.263954162597656,39.62831529831192,39.159853670448484,39.593613565396836,7053838
1298,2013-01-14,38.882259368896484,39.663025077546315,38.77815648997691,39.2466182684656,10369465
1299,2013-01-15,38.53524398803711,39.24661077939536,38.465842866433505,39.03840506128619,7333310
1300,2013-01-16,38.882259368896484,39.00371076655366,38.30969471148822,38.51790046932737,12729863
1301,2013-01-17,39.09044647216797,39.229251037276875,38.60463637753136,38.899594019252184,8720890
1302,2013-01-18,39.88857650756836,40.06208048848065,38.86490113754715,39.10780624016469,11437257
1303,2013-01-21,39.52421188354492,39.94062328412906,39.28130680206961,39.680367335413045,5767870
1304,2013-01-22,39.385414123535156,39.99267807281355,39.14250901448348,39.59361984746426,5102821
1305,2013-01-23,38.916954040527344,39.767125487528155,38.70875066123412,39.558919754936426,4125262
1306,2013-01-24,38.50053405761719,39.0557476188925,38.41378208574904,38.93429391695794,7597320
1307,2013-01-25,38.51789855957031,38.743452824963846,38.27499342300065,38.27499342300065,5876853
1308,2013-01-28,38.830196380615234,38.951650099128955,38.0841302620257,38.552591915380724,4530765
1309,2013-01-29,38.899593353271484,39.350701710583216,38.5872848520967,38.743437926035206,8933771
1310,2013-01-30,38.691402435302734,39.14251331787943,38.465848170663726,38.864906439886184,6691139
1311,2013-01-31,38.24028396606445,38.8475478616287,38.03208061384992,38.587291906386874,10621030
1312,2013-02-01,38.32703399658203,38.587289938551585,38.13617916847808,38.222931149134595,6533829
1313,2013-02-04,38.58729934692383,38.760803350540684,38.34439421251996,38.36174508354138,4150438
1314,2013-02-05,38.032081604003906,38.50054092365645,37.893277012282276,38.431139804444776,2184943
1315,2013-02-06,37.94532775878906,38.39643618822699,37.82387404114152,38.188232840785986,2852740
1316,2013-02-07,38.72610092163086,38.98635690662493,37.997383222328075,37.997383222328075,5059086
1317,2013-02-08,38.604637145996094,39.14249984574194,38.37908295898875,38.8648930632959,5162866
1318,2013-02-11,39.05575180053711,39.12515291480274,38.29233483701897,38.69139300901992,3760946
1319,2013-02-12,39.159854888916016,40.027374705805784,38.65669151248145,38.76079436116785,9796530
1320,2013-02-13,38.13617706298828,39.90591831199345,37.92797373288635,39.90591831199345,7821046
1321,2013-02-14,36.67875289916992,38.30968995543725,36.03678718661328,38.170887702975634,14843823
1322,2013-02-15,37.22845458984375,37.43988070040487,36.470848741445444,36.85846009121062,8479053
1323,2013-02-18,38.14462661743164,38.54985715917337,37.08750097146465,37.08750097146465,8321446
1324,2013-02-19,38.197486877441406,38.28558069265019,37.77463704237877,38.14463154419521,8484570
1325,2013-02-20,38.10939025878906,38.63795311115908,37.845108832604055,38.232722546887736,7964693
1326,2013-02-21,37.651309967041016,38.3912966366381,37.47511993367273,37.98606601207526,6464828
1327,2013-02-22,38.42653274536133,38.58510113692095,37.7041629730367,37.915589088248005,14054231
1328,2013-02-25,39.48366165161133,39.554136232332844,38.497010352416375,38.58510417574274,15983553
1329,2013-02-26,39.096038818359375,39.43079479152972,38.83175740958847,39.43079479152972,17614848
1330,2013-02-27,38.37367248535156,39.41318136178544,38.26796182443071,39.289849071114375,9561570
1331,2013-02-28,36.75275421142578,38.761295484804926,35.959909726575525,38.62034631004413,11505348
1332,2013-03-01,38.03891372680664,38.40890818231216,36.752742751925304,37.24606948916512,9664596
1333,2013-03-04,38.2150993347168,38.58509377085414,37.457491224588495,38.056530973428586,5835406
1334,2013-03-05,38.26796340942383,38.40891255628787,37.52797441414344,38.250344168641405,4342564
1335,2013-03-06,37.93320083618164,38.40890833655587,37.827490182496156,38.267959205176965,2348098
1336,2013-03-07,38.12701416015625,38.33844028283373,37.757019640319555,37.757019640319555,3784471
1337,2013-03-08,38.76128005981445,38.814135381891525,38.074148924326614,38.37366639892532,5865486
1338,2013-03-11,38.9022331237793,39.02556540739652,38.40890876870522,38.743664751769586,3872022
1339,2013-03-12,38.497005462646484,38.97271300406516,38.09177488269546,38.97271300406516,5729772
1340,2013-03-13,38.690818786621094,38.849387197000716,38.33844347924505,38.44415654939746,4784709
1341,2013-03-14,38.63795471191406,38.76128700512234,38.32081794323221,38.62033786119654,4923712
1342,2013-03-15,38.40890884399414,38.77890330587367,38.21510199351464,38.54985797723519,4917271
1343,2013-03-18,38.3208122253418,38.40890602457525,38.23271842610834,38.373667549002974,3593844
1344,2013-03-19,37.73939895629883,38.549860101643944,37.017026842113296,38.39129172058501,5195989
1345,2013-03-20,36.77037048339844,37.66892797153433,36.57656359149494,37.545595661314486,5025753
1346,2013-03-21,35.801334381103516,37.105122359342,35.53705293728365,36.64703643514569,4921271
1347,2013-03-22,36.100852966308594,36.365134400316336,35.53705161787971,35.81895229209415,8653798
1348,2013-03-25,36.61180114746094,36.840844129540955,36.29466434308895,36.435613502876976,4166875
1349,2013-03-26,36.99941635131836,37.10512703039578,36.47085339713941,36.47085339713941,3767435
1350,2013-03-28,37.28131103515625,37.49273715202659,36.68227355695392,36.981793490903954,4534130
1351,2013-04-01,37.175594329833984,37.51035030243947,36.91131292150902,37.087500527059,1691135
1352,2013-04-02,37.5279655456543,37.9331960393989,37.03463886881621,37.334158722242805,4652635
1353,2013-04-03,37.42226791381836,37.56321708537026,37.193222522923925,37.29893559643689,2361750
1354,2013-04-04,36.82322311401367,37.5103543722721,36.576558527722995,37.26369217567902,3713922
1355,2013-04-05,36.876075744628906,36.999408028741044,36.55893899933687,36.55893899933687,8205260
1356,2013-04-08,36.69989013671875,37.35178529171006,36.47084718480157,36.99941004894666,3096875
1357,2013-04-09,36.40037536621094,37.42226514838994,36.22418771994193,36.840844481883465,2293912
1358,2013-04-10,36.858455657958984,36.92893022310362,36.25941826968355,36.48846120382795,1905585
1359,2013-04-11,36.48845291137695,36.92892183055063,36.34750381312011,36.92892183055063,3329986
1360,2013-04-12,37.175594329833984,37.29892421990056,36.31227315088124,36.31227315088124,1819318
1361,2013-04-15,36.66465759277344,36.99941603935594,36.52370842872665,36.99941603935594,2619515
1362,2013-04-16,37.668914794921875,38.021289969776994,36.64702774372086,36.66464459070594,2546545
1363,2013-04-17,37.668914794921875,38.109383763490776,37.43987188714488,37.668914794921875,3775629
1364,2013-04-18,37.70416259765625,38.0212993776181,37.087505889076674,37.40464266903852,5080676
1365,2013-04-22,38.54985809326172,38.972710273652396,37.43987709397976,37.43987709397976,5577118
1366,2013-04-23,38.655574798583984,38.76128785369143,38.303199541357614,38.40891259646506,2951714
1367,2013-04-25,38.70842742919922,39.57174621790154,38.05653233320301,38.444146021043565,7103973
1368,2013-04-26,38.867000579833984,39.007949725652495,38.58509989849932,38.84938133918226,3417359
1369,2013-04-29,38.91985321044922,39.25460920080415,38.602716459522966,38.602716459522966,5263605
1370,2013-04-30,39.5365104675293,39.871266463006414,38.58509781049524,38.831759997178516,5652599
1371,2013-05-02,40.48793029785156,40.69935643229438,39.201761417468525,39.219380660288415,7787838
1372,2013-05-03,39.46603012084961,40.59363262009479,39.34269785071431,40.13554201379142,3489204
1373,2013-05-06,39.50127410888672,39.80079162292804,39.04318582833809,39.30746725292028,1570856
1374,2013-05-07,39.71269226074219,40.08268668135143,38.902228860764126,39.43079163600671,4295563
1375,2013-05-08,40.4350700378418,40.576019183850505,39.69508104705201,39.69508104705201,4623152
1376,2013-05-09,39.994598388671875,40.59363819479814,39.74793620422443,40.52316123664388,3439496
1377,2013-05-10,39.5893669128418,40.36458953764797,39.46603462861961,39.76555452476068,3388720
1378,2013-05-13,39.5365104675293,39.818411133609104,39.25460980144948,39.32508676024256,3486486
1379,2013-05-14,40.29412078857422,40.576019079869226,39.571751040311085,39.571751040311085,5187764
1380,2013-05-15,40.08269500732422,40.73459018808053,39.81841356480641,40.38221493139012,7598979
1381,2013-05-16,40.13554763793945,40.61125515832494,39.88888545280152,39.906504692389404,7843384
1382,2013-05-17,40.89315414428711,41.192674053398925,40.08269300612108,40.17078681589543,4225774
1383,2013-05-20,40.2765007019043,40.91077905072064,40.17079003346596,40.875540568109386,6051683
1384,2013-05-21,39.71269226074219,40.487917186491885,39.413174788589686,40.206018951453565,3901355
1385,2013-05-22,39.695072174072266,39.853642915009026,39.43079079210713,39.81840444153483,4300192
1386,2013-05-23,38.62034225463867,39.76556194583298,38.40891612500057,39.51889733135591,5416658
1387,2013-05-24,38.40890884399414,39.0431847229737,38.09177209935307,39.0431847229737,4295474
1388,2013-05-27,39.51889419555664,39.7127010673968,38.40891307727761,38.47938765166557,1976291
1389,2013-05-28,39.6422233581543,40.065073160741356,39.43079726201203,39.58936802896748,3947350
1390,2013-05-29,39.994598388671875,40.15316915482146,39.53651010915664,39.80079153314264,4123634
